"InChI=1S/C12H4Cl2F6N4O3S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(23-25)9(7(3-21)22-24)28(26,27)12(18,19)20/h1-2,23,25H",HHOHAXRTAHTHBE-UHFFFAOYSA-N,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(NO)=C1S(=O)(=O)C(F)(F)F,,,C12H4Cl2F6N4O3S,467.928535668,5.6679,1,0,0,BTM00002,BTM00002,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)C(F)(F)F,"InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2",LGHZJDKSVUTELU-UHFFFAOYSA-N,,451.9336
"InChI=1S/C12H4Cl2F6N4O3S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)28(25,26,27)12(18,19)20/h1-2H,22H2",IQKQMLHHVLVXFY-UHFFFAOYSA-N,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)(C(F)(F)F)=O,,,C12H4Cl2F6N4O3S,467.928535668,6.0305,1,0,0,BTM00003,BTM00003,SNP-Oxidation from CyProduct,BTMR1329,"CYP2C19
CYP3A4",HUMAN,,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)C(F)(F)F,"InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2",LGHZJDKSVUTELU-UHFFFAOYSA-N,,451.9336
"InChI=1S/C12H4Cl2F6N4O3S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(23-25)9(7(3-21)22-24)28(26,27)12(18,19)20/h1-2H,23H2",SZVGFTVAMYAXGZ-UHFFFAOYSA-N,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(=C1S(=O)(=O)C(F)(F)F)[NH2+][O-],,,C12H4Cl2F6N4O3S,467.928535668,5.671600000000001,0,0,0,BTM00004,BTM00004,SNP-Oxidation from CyProduct,BTMR1329,CYP2C19,HUMAN,,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)C(F)(F)F,"InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2",LGHZJDKSVUTELU-UHFFFAOYSA-N,,451.9336
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C12H4Cl2F6N4O3S/c13-4-1-3(11(15,16)17)8(25)6(14)7(4)24-10(22)9(5(2-21)23-24)28(26,27)12(18,19)20/h1,25H,22H2",XCUJAYKJBJMXIS-UHFFFAOYSA-N,N#CC1=NN(C2=C(Cl)C(=C(C(F)(F)F)C=C2Cl)O)C(N)=C1S(=O)(=O)C(F)(F)F,,,C12H4Cl2F6N4O3S,467.928535668,5.407800000000001,0,0,0,BTM00001,BTM00001,Hydroxylation of aromatic carbon para to halide group,BTMR1041,"CYP1A2
CYP2E1
CYP3A4",HUMAN,,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)C(F)(F)F,"InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2",LGHZJDKSVUTELU-UHFFFAOYSA-N,,451.9336
"InChI=1S/C12H4Cl2F6N4O3S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(23-25)9(7(3-21)22-24)28(26,27)12(18,19)20/h1-2,23,25H",HHOHAXRTAHTHBE-UHFFFAOYSA-N,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(NO)=C1S(=O)(=O)C(F)(F)F,,,C12H4Cl2F6N4O3S,467.928535668,5.6679,1,0,0,BTM00002,BTM00002,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)C(F)(F)F,"InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2",LGHZJDKSVUTELU-UHFFFAOYSA-N,,451.9336
"InChI=1S/C12H4Cl2F6N4O3S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)28(25,26,27)12(18,19)20/h1-2H,22H2",IQKQMLHHVLVXFY-UHFFFAOYSA-N,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)(C(F)(F)F)=O,,,C12H4Cl2F6N4O3S,467.928535668,6.0305,1,0,0,BTM00003,BTM00003,SNP-Oxidation from CyProduct,BTMR1329,"CYP2C19
CYP3A4",HUMAN,,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)C(F)(F)F,"InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2",LGHZJDKSVUTELU-UHFFFAOYSA-N,,451.9336
"InChI=1S/C12H4Cl2F6N4O3S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(23-25)9(7(3-21)22-24)28(26,27)12(18,19)20/h1-2H,23H2",SZVGFTVAMYAXGZ-UHFFFAOYSA-N,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(=C1S(=O)(=O)C(F)(F)F)[NH2+][O-],,,C12H4Cl2F6N4O3S,467.928535668,5.671600000000001,0,0,0,BTM00004,BTM00004,SNP-Oxidation from CyProduct,BTMR1329,CYP2C19,HUMAN,,N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)(=O)C(F)(F)F,"InChI=1S/C12H4Cl2F6N4O2S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)27(25,26)12(18,19)20/h1-2H,22H2",LGHZJDKSVUTELU-UHFFFAOYSA-N,,451.9336
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H26FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16,27H,11-12H2,1-4H3,(H,29,30)/b10-9+",BJSPGGBEXKBSMC-MDZDMXLPSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(=O)CC(=O)O,,,C22H26FN3O6S,479.152634772,2.6209999999999996,0,0,0,BTM00001,BTM00001,Oxidation of secondary alcohol to ketone,BTMR0079,"CYP1A2
CYP2C9
CYP2C19",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H26FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,17,28H,11-12H2,1-4H3,(H,29,30)",SGVASDMKSZUTTN-UHFFFAOYSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(=O)CC(O)CC(=O)O,,,C22H26FN3O6S,479.15263477199994,2.6209999999999996,0,0,0,BTM00002,BTM00002,Oxidation of secondary alcohol to ketone,BTMR0079,"CYP1A2
CYP2C9
CYP2C19",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-22(2,31)20-17(10-9-15(27)11-16(28)12-18(29)30)19(13-5-7-14(23)8-6-13)24-21(25-20)26(3)34(4,32)33/h5-10,15-16,27-28,31H,11-12H2,1-4H3,(H,29,30)/b10-9+",PZFRRPRGUFGWIG-MDZDMXLPSA-N,CC(C)(C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O)O,,,C22H28FN3O7S,497.16319945600003,1.3962000000000008,0,1,1,BTM00003,BTM00003,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,BTMR1077,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-11(2)18-17(21-20(33-21)15(28)9-14(27)10-16(29)30)19(12-5-7-13(23)8-6-12)25-22(24-18)26(3)34(4,31)32/h5-8,11,14-15,20-21,27-28H,9-10H2,1-4H3,(H,29,30)",HXVRCDNAPBFDLL-UHFFFAOYSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C3C(C(O)CC(O)CC(=O)O)O3,,,C22H28FN3O7S,497.16319945600003,1.679000000000003,0,1,1,BTM00004,BTM00004,Epoxidation of alkene,BTMR0109,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-13(12-27)20-18(9-8-16(28)10-17(29)11-19(30)31)21(14-4-6-15(23)7-5-14)25-22(24-20)26(2)34(3,32)33/h4-9,13,16-17,27-29H,10-12H2,1-3H3,(H,30,31)/b9-8+",NCOBJIKNVFVYCW-CMDGGOBGSA-N,C(C(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O)O,,,C22H28FN3O7S,497.16319945600003,1.3110000000000013,0,1,1,BTM00005,BTM00005,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H26FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,16-17,27-28H,1,11-12H2,2-4H3,(H,29,30)/b10-9+",KIMCNMLIPBOBPM-MDZDMXLPSA-N,CC(=C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,,,C22H26FN3O6S,479.15263477199994,2.4163000000000014,0,1,1,BTM00006,BTM00006,Terminal desaturation,BTMR1190,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-12(2)20-16(7-6-14(27)10-15(28)11-19(30)31)21(13-5-8-17(23)18(29)9-13)25-22(24-20)26(3)34(4,32)33/h5-9,12,14-15,27-29H,10-11H2,1-4H3,(H,30,31)/b7-6+",WEZFSGPNEBIISG-VOTSOKGWSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC(=C(F)C=C2)O)=C1C=CC(O)CC(O)CC(=O)O,,,C22H28FN3O7S,497.163199456,2.1343000000000014,0,1,1,BTM00007,BTM00007,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-12(2)18-16(10-9-15(27)11-17(28)20(29)21(30)31)19(13-5-7-14(23)8-6-13)25-22(24-18)26(3)34(4,32)33/h5-10,12,15,17,20,27-29H,11H2,1-4H3,(H,30,31)/b10-9+",LLWMYZSXAOAWMW-MDZDMXLPSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)C(C(=O)O)O,,,C22H28FN3O7S,497.16319945600003,1.8562000000000034,0,1,1,BTM00008,BTM00008,alpha-Hydroxylation of carbonyl group,BTMR1054,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-12(2)20-17(8-6-14(27)10-15(28)11-19(30)31)21(16-7-5-13(23)9-18(16)29)25-22(24-20)26(3)34(4,32)33/h5-9,12,14-15,27-29H,10-11H2,1-4H3,(H,30,31)/b8-6+",DRFSRGAAVXLOLY-SOFGYWHQSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=C(C=C(F)C=C2)O)=C1C=CC(O)CC(O)CC(=O)O,,,C22H28FN3O7S,497.16319945600003,2.1343000000000014,0,1,1,BTM00009,BTM00009,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-13(2)21-18(10-9-16(27)11-17(28)12-19(29)30)20(14-5-7-15(23)8-6-14)24-22(26(21)31)25(3)34(4,32)33/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)/b10-9+",CUFBCEYYNRKFLS-MDZDMXLPSA-N,CC(C)C1=[N+](C(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O)[O-],,,C22H28FN3O7S,497.16319945600003,2.1722000000000037,0,1,1,BTM00010,BTM00010,N-Oxidation of pyrimidine,BTMR1115,"CYP2C9
CYP2C19
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C21H26FN3O6S/c1-12(2)19-17(9-8-15(26)10-16(27)11-18(28)29)20(13-4-6-14(22)7-5-13)24-21(23-19)25-32(3,30)31/h4-9,12,15-16,26-27H,10-11H2,1-3H3,(H,28,29)(H,23,24,25)",DJUKMHIJCDJSIJ-UHFFFAOYSA-N,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O)NS(C)(=O)=O,,,C21H26FN3O6S,467.152634772,2.195800000000002,0,1,1,BTM00011,BTM00011,N-Dealkylation from CyProduct,BTMR1332,"CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H26FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16,27H,11-12H2,1-4H3,(H,29,30)/b10-9+",BJSPGGBEXKBSMC-MDZDMXLPSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(=O)CC(=O)O,,,C22H26FN3O6S,479.152634772,2.6209999999999996,0,0,0,BTM00001,BTM00001,Oxidation of secondary alcohol to ketone,BTMR0079,"CYP1A2
CYP2C9
CYP2C19",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H26FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,17,28H,11-12H2,1-4H3,(H,29,30)",SGVASDMKSZUTTN-UHFFFAOYSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(=O)CC(O)CC(=O)O,,,C22H26FN3O6S,479.15263477199994,2.6209999999999996,0,0,0,BTM00002,BTM00002,Oxidation of secondary alcohol to ketone,BTMR0079,"CYP1A2
CYP2C9
CYP2C19",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-22(2,31)20-17(10-9-15(27)11-16(28)12-18(29)30)19(13-5-7-14(23)8-6-13)24-21(25-20)26(3)34(4,32)33/h5-10,15-16,27-28,31H,11-12H2,1-4H3,(H,29,30)/b10-9+",PZFRRPRGUFGWIG-MDZDMXLPSA-N,CC(C)(C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O)O,,,C22H28FN3O7S,497.16319945600003,1.3962000000000008,0,1,1,BTM00003,BTM00003,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,BTMR1077,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-11(2)18-17(21-20(33-21)15(28)9-14(27)10-16(29)30)19(12-5-7-13(23)8-6-12)25-22(24-18)26(3)34(4,31)32/h5-8,11,14-15,20-21,27-28H,9-10H2,1-4H3,(H,29,30)",HXVRCDNAPBFDLL-UHFFFAOYSA-N,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C3C(C(O)CC(O)CC(=O)O)O3,,,C22H28FN3O7S,497.16319945600003,1.679000000000003,0,1,1,BTM00004,BTM00004,Epoxidation of alkene,BTMR0109,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H28FN3O7S/c1-13(12-27)20-18(9-8-16(28)10-17(29)11-19(30)31)21(14-4-6-15(23)7-5-14)25-22(24-20)26(2)34(3,32)33/h4-9,13,16-17,27-29H,10-12H2,1-3H3,(H,30,31)/b9-8+",NCOBJIKNVFVYCW-CMDGGOBGSA-N,C(C(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O)O,,,C22H28FN3O7S,497.16319945600003,1.3110000000000013,0,1,1,BTM00005,BTM00005,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
"InChI=1S/C22H26FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,16-17,27-28H,1,11-12H2,2-4H3,(H,29,30)/b10-9+",KIMCNMLIPBOBPM-MDZDMXLPSA-N,CC(=C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,,,C22H26FN3O6S,479.15263477199994,2.4163000000000014,0,1,1,BTM00006,BTM00006,Terminal desaturation,BTMR1190,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)C1=NC(N(C)S(C)(=O)=O)=NC(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,"InChI=1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)",BPRHUIZQVSMCRT-UHFFFAOYSA-N,,481.1682
